"RNC","word","lemma","upos"
"Q321009404-2","71.10","71.10","NUM"
"Q321009404-2","condition","condition","NOUN"
"Q321009404-2","exist","exist","VERB"
"Q321009404-2","gapping","gapping","NOUN"
"Q321009404-2","floor","floor","NOUN"
"Q321009404-2","bulkhead","bulkhead","NOUN"
"Q321009404-2","allowed","allow","VERB"
"Q321009404-2","drawing","draw","VERB"
"Q321009404-2","g05360040","g05360040","NUM"
"Q321009404-2","note","note","NOUN"
"Q321009404-2","inspection","inspection","NOUN"
"Q321009404-2","performed","perform","VERB"
"Q321009404-2","clecos","cleco","NOUN"
"Q321009404-2","item","item","NOUN"
"Q321009404-2","g05364112","g05364112","NUM"
"Q321009404-2","g05365500","g05365500","NUM"
"Q321009404-2","0.010","0.010","NUM"
"Q321009404-2","length","length","NOUN"
"Q321009404-2","beam","beam","NOUN"
"Q321009404-2","assy","assy","NOUN"
"Q321009404-2","press","press","NOUN"
"Q321009404-2","g05364113","g05364113","NUM"
"Q321009404-2","g05364113","g05364113","NOUN"
"Q321009404-2","references","reference","NOUN"
"Q321009496-1","location","location","NOUN"
"Q321009496-1","fs897","fs897","NOUN"
"Q321009496-1","stgr","stgr","NOUN"
"Q321009496-1","press","press","NOUN"
"Q321009496-1","hole","hole","NOUN"
"Q321009496-1","angle","angle","NOUN"
"Q321009496-1","g05365504","g05365504","NUM"
"Q321009496-1","skin","skin","NOUN"
"Q321009496-1","panel","panel","NOUN"
"Q321009496-1","fuse","fuse","NOUN"
"Q321009496-1","g05362701","g05362701","NUM"
"Q321009496-1","fastener","fastener","NOUN"
"Q321009496-1","b0206002ag5","b0206002ag5","NUM"
"Q321009496-1","b0203013","b0203013","NOUN"
"Q321009496-1","diameter","diameter","NOUN"
"Q321009496-1","0.161","0.161","NUM"
"Q321009496-1","pitch","pitch","NOUN"
"Q321009496-1","0.730","0.730","NUM"
"Q321009496-1","note","note","NOUN"
"Q321009496-1","found","find","VERB"
"Q321009496-1","fitting","fitting","NOUN"
"Q321009496-1","recommended","recommend","VERB"
"Q321009496-1","repair","repair","NOUN"
"Q321009496-1","defect","defect","NOUN"
"Q321009496-1","caused","cause","VERB"
"Q321009496-1","drilling","drill","VERB"
"Q321009496-1","details","detail","NOUN"
"Q321009567-1","stgr","stgr","NOUN"
"Q321009567-1","g05372234","g05372234","NUM"
"Q321009567-1","bracket","bracket","NOUN"
"Q321009567-1","assy","assy","NOUN"
"Q321009567-1","system","system","NOUN"
"Q321009567-1","located","locate","VERB"
"Q321009567-1","mismatch","mismatch","NOUN"
"Q321009567-1","hole","heal","NOUN"
"Q321009567-1","hole","hole","NOUN"
"Q321009567-1","diameter","diameter","NOUN"
"Q321009567-1","0.094","0.094","NUM"
"Q321009567-1","g05362306","g05362306","NUM"
"Q321009567-1","frame","frame","NOUN"
"Q321009567-1","fuse","fuse","NOUN"
"Q321009567-1","splice","splice","NOUN"
"Q321009567-1","fastener","fastener","NOUN"
"Q321009567-1","b0203013","b0203013","NUM"
"Q321009567-1","clean","clean","VERB"
"Q321009567-1","0.200","0.200","NUM"
"Q321009567-1","pitch","pitch","NOUN"
"Q321009567-1","0.740","0.740","NUM"
"Q321009567-1","0.350","0.350","NUM"
"Q321009567-1","mark","mark","NOUN"
"Q321009567-1","0.250","0.250","NUM"
"Q321009567-1","distance","distance","NOUN"
"Q321009567-1","radius","radius","VERB"
"Q321009567-1","g05361301","g05361301","NOUN"
"Q321009567-1","0.391","0.391","NUM"
"Q321009762-1","hole","hole","NOUN"
"Q321009762-1","bracket","bracket","VERB"
"Q321009762-1","assy","assy","NOUN"
"Q321009762-1","harness","harness","NOUN"
"Q321009762-1","support","support","NOUN"
"Q321009762-1","g05379349","g05379349","NUM"
"Q321009762-1","condition","condition","NOUN"
"Q321009762-1","0.160","0.160","NUM"
"Q321009762-1","pitch","pitch","NOUN"
"Q321009762-1","0.720","0.720","NUM"
"Q321009762-1","bracket","bracket","NOUN"
"Q321009762-1","0.214","0.214","NUM"
"Q321009762-1","cleat","cleat","NOUN"
"Q321009762-1","fuse","fuse","NOUN"
"Q321009762-1","g05362062","g05362062","NUM"
"Q321009762-1","0.353","0.353","NUM"
"Q321009789-1","process","process","NOUN"
"Q321009789-1","drilling","drill","VERB"
"Q321009789-1","generate","generate","VERB"
"Q321009789-1","hole","hole","NOUN"
"Q321009789-1","bracket","bracket","NOUN"
"Q321009789-1","avionics","avionic","NOUN"
"Q321009789-1","fuse","fuse","NOUN"
"Q321009789-1","g05373185","g05373185","NUM"
"Q321009789-1","repair","repair","VERB"
"Q321009789-1","scrap","scrap","NOUN"
"Q321009888-1","found","find","VERB"
"Q321009888-1","zones","zones","NOUN"
"Q321009888-1","betweebn","betweebn","NOUN"
"Q321009888-1","frame","frame","NOUN"
"Q321009888-1","846.50","846.50","NUM"
"Q321009888-1","fuse","fuse","NOUN"
"Q321009888-1","g05362810","g05362810","NUM"
"Q321009888-1","skin","skin","NOUN"
"Q321009888-1","panel","panel","NOUN"
"Q321009888-1","strap","strap","NOUN"
"Q321009888-1","g05362540","g05362540","NUM"
"Q321009888-1","zone","zone","NOUN"
"Q321009888-1","g05361701","g05361701","NUM"
"Q321009888-1","0.011","0.011","NUM"
"Q321009888-1","taper","taper","NOUN"
"Q321009888-1","0.00","0.00","NUM"
"Q321009888-1","0.009","0.009","NUM"
"Q321009888-1","notes","note","NOUN"
"Q321009888-1","discrepancy","discrepancy","NOUN"
"Q321009888-1","step","step","NOUN"
"Q321009888-1","gaps","gaps","NOUN"
"Q321009888-1","fs846.50","fs846.50","NUM"
"Q321009888-1","g05361802","g05361802","NUM"
"Q321009888-1","splice","splice","NOUN"
"Q321009888-1","g05362821","g05362821","NUM"
"Q321009888-1","pilot","pilot","NOUN"
"Q321009888-1","holes","hole","NOUN"
"Q321009888-1","0.098","0.098","NUM"
"Q321009888-1","0.350","0.350","NUM"
"Q321009888-1","pitch","pitch","NOUN"
"Q321009888-1","0.750","0.750","NUM"
