"RNC","word","lemma","upos"
"Q321009060-1","70103","70103","NUM"
"Q321009060-1","q321007986","q321007986","NUM"
"Q321009060-1","70104","70104","NUM"
"Q321009060-1","q321008392","q321008392","NUM"
"Q321009060-1","1050","1050","NUM"
"Q321009060-1","1080","1080","NUM"
"Q321009060-1","canted","cant","VERB"
"Q321009060-1","frame","frame","NOUN"
"Q321009060-1","clamps","clamp","NOUN"
"Q321009060-1","harness","harness","NOUN"
"Q321009060-1","g09171071","g09171071","NUM"
"Q321009060-1","fiber","fiber","NOUN"
"Q321009060-1","glass","glass","NOUN"
"Q321009060-1","tape","tape","NOUN"
"Q321009060-1","saddle","saddle","NOUN"
"Q321009060-1","condition","condition","NOUN"
"Q321009060-1","meet","meet","VERB"
"Q321009060-1","baps","bap","NOUN"
"Q321009060-1","allowed","allow","VERB"
"Q321009060-1","b0305064","b0305064","NUM"
"Q321009060-1","clamp","clamp","NOUN"
"Q321009060-2","reference","reference","NOUN"
"Q321009060-2","70096","70096","NUM"
"Q321009060-2","q321005151","q321005151","NUM"
"Q321009060-2","70097","70097","NUM"
"Q321009060-2","q321005155","q321005155","NUM"
"Q321009060-2","70098","70098","NUM"
"Q321009060-2","q321005156","q321005156","NUM"
"Q321009060-2","q321006285","q321006285","NUM"
"Q321009060-2","70100","70100","NUM"
"Q321009060-2","q321006361","q321006361","NUM"
"Q321009060-2","70101","70101","NUM"
"Q321009060-2","q321006917","q321006917","NUM"
"Q321009060-2","70102","70102","NUM"
"Q321009060-2","q321007293","q321007293","NUM"
"Q321009060-2","70103","70103","NUM"
"Q321009060-2","q321007986","q321007986","NUM"
"Q321009060-2","70104","70104","NUM"
"Q321009060-2","q321008392","q321008392","NUM"
"Q321009060-2","stgr","stgr","NOUN"
"Q321009060-2","saddle","saddle","NOUN"
"Q321009060-2","clamps","clamp","NOUN"
"Q321009060-2","fiber","fiber","NOUN"
"Q321009060-2","glass","glass","NOUN"
"Q321009060-2","tape","tape","NOUN"
"Q321009060-2","condition","condition","NOUN"
"Q321009060-2","meet","meet","VERB"
"Q321009060-2","baps","bap","NOUN"
"Q321009060-2","maximum","maximum","NOUN"
"Q321009060-2","allowed","allow","VERB"
"Q321009060-2","clamp","clamp","NOUN"
"Q321009069-1","tube","tube","NOUN"
"Q321009069-1","damaged","damage","VERB"
"Q321009069-1","causing","cause","VERB"
"Q321009069-1","test","test","NOUN"
"Q321009069-1","leaking","leake","VERB"
"Q321009069-1","scrap","scrap","VERB"
"Q321009069-1","swivel","swivel","NOUN"
"Q321009069-1","fidex","fidex","NOUN"
"Q321009069-1","fuse","fuse","NOUN"
"Q321009069-1","repair","repair","NOUN"
"Q321009069-1","scrap","scrap","NOUN"
"Q321009069-1","detail","detail","NOUN"
"Q321009130-1","reference","reference","NOUN"
"Q321009130-1","70094","70094","NUM"
"Q321009130-1","q321003149","q321003149","NUM"
"Q321009130-1","70101","70101","NUM"
"Q321009130-1","q321007092","q321007092","NUM"
"Q321009130-1","70095","70095","NUM"
"Q321009130-1","q321003123","q321003123","NUM"
"Q321009130-1","70102","70102","NUM"
"Q321009130-1","q321007302","q321007302","NUM"
"Q321009130-1","70096","70096","NUM"
"Q321009130-1","q321004130","q321004130","NUM"
"Q321009130-1","70103","70103","NUM"
"Q321009130-1","q321007395","q321007395","NUM"
"Q321009130-1","70097","70097","NUM"
"Q321009130-1","q320004535","q320004535","NUM"
"Q321009130-1","70104","70104","NUM"
"Q321009130-1","q321007396","q321007396","NUM"
"Q321009130-1","70098","70098","NUM"
"Q321009130-1","q321005268","q321005268","NUM"
"Q321009130-1","70099","70099","NUM"
"Q321009130-1","q321005356","q321005356","NUM"
"Q321009130-1","70100","70100","NUM"
"Q321009130-1","q321006254","q321006254","NUM"
"Q321009130-1","1016","1016","NUM"
"Q321009130-1","1035","1035","NUM"
"Q321009130-1","stgrs","stgr","NOUN"
"Q321009130-1","harness","harness","NOUN"
"Q321009130-1","fuse","fuse","NOUN"
"Q321009130-1","clamps","clamp","NOUN"
"Q321009130-1","gauge","gauge","NOUN"
"Q321009130-1","drawing","draw","NOUN"
"Q321009130-1","reference","reference","VERB"
"Q321009130-1","connector","connector","NOUN"
"Q321009130-1","bundle","bundle","NOUN"
"Q321009130-1","j511","j511","NUM"
"Q321009130-1","segregation","segregation","NOUN"
"Q321009130-1","codes","code","NOUN"
"Q321009130-1","discrepant","discrepant","NOUN"
"Q321009130-1","clamp","clamp","NOUN"
"Q321009130-1","rbb7009","rbb7009","NUM"
"Q321009130-1","ms21919wde10","ms21919wde10","NUM"
"Q321009130-1","ms21919wde8","ms21919wde8","NUM"
"Q321009130-1","rbb7084","rbb7084","NOUN"
"Q321009130-1","rbb7035","rbb7035","NOUN"
"Q321009130-1","ms21919wde9","ms21919wde9","NUM"
"Q321009130-1","ms21919wde7","ms21919wde7","NUM"
"Q321009130-1","quality","quality","NOUN"
"Q321009130-1","notes","note","NOUN"
"Q321009130-1","conduit","conduit","NOUN"
"Q321009130-1","installed","install","VERB"
"Q321009130-1","rbb7084","rbb7084","NUM"
"Q321009130-1","data","data","NOUN"
"Q321009130-1","sheet","sheet","NOUN"
"Q321009130-1","0.625","0.625","NUM"
"Q321009130-1","diameter","diameter","NOUN"
"Q321009130-1","0.500","0.500","NUM"
"Q321009130-1","rbb7035","rbb7035","NUM"
"Q321009130-1","ms21919wde7","ms21919wde7","NOUN"
"Q321009130-1","0.438","0.438","NUM"
"Q321009069-2","tube","tube","NOUN"
"Q321009069-2","damaged","damage","VERB"
"Q321009069-2","causing","cause","VERB"
"Q321009069-2","test","test","NOUN"
"Q321009069-2","leaking","leake","VERB"
"Q321009069-2","scrap","scrap","VERB"
"Q321009069-2","fidex","fidex","NOUN"
"Q321009069-2","fuse","fuse","NOUN"
"Q321009069-2","repair","repair","NOUN"
"Q321009069-2","scrap","scrap","NOUN"
"Q321009069-2","detail","detail","NOUN"
"Q321009157-1","location","location","NOUN"
"Q321009157-1","aircraft","aircraft","NOUN"
"Q321009157-1","1031","1031","NUM"
"Q321009157-1","stgr","stgr","NOUN"
"Q321009157-1","clearance","clearance","NOUN"
"Q321009157-1","noted","note","VERB"
"Q321009157-1","g05363514","g05363514","NUM"
"Q321009157-1","frame","frame","NOUN"
"Q321009157-1","mount","mount","NOUN"
"Q321009157-1","harness","harness","NOUN"
"Q321009157-1","fuse","fuse","NOUN"
"Q321009157-1","condition","condition","NOUN"
"Q321009157-1","0.250","0.250","NUM"
"Q321009157-1","standoff","standoff","NOUN"
"Q321009157-1","installed","install","VERB"
"Q321009157-1","b0204037al","b0204037al","NOUN"
"Q321009157-1","installation","installation","NOUN"
"Q321009157-1","baps","bap","NOUN"
"Q321009157-1","section","section","NOUN"
"Q321009157-1","4.3.4","4.3.4","NUM"
"Q321009157-1","wire","wire","NOUN"
"Q321009157-1","baps145","baps145","NUM"
"Q321009157-1","chafing","chafing","NOUN"
"Q321009157-1","4.3.4.1","4.3.4.1","NUM"
"Q321009157-1","routed","route","VERB"
"Q321009157-1","structure","structure","NOUN"
"Q321009157-1","equipment","equipment","NOUN"
"Q321009157-1","moving","move","VERB"
"Q321009157-1","hinged","hinge","VERB"
"Q321009157-1","support","support","NOUN"
"Q321009157-1","bracket","bracket","NOUN"
"Q321009157-1","edge","edge","NOUN"
"Q321009157-1","bolt","bolt","NOUN"
"Q321009157-1","surface","surface","NOUN"
"Q321009157-1","hydraulic","hydraulic","NOUN"
"Q321009157-1","fuel","fuel","NOUN"
"Q321009157-1","line","line","NOUN"
"Q321009157-1","component","component","NOUN"
"Q321009157-1","wiring","wiring","NOUN"
"Q321009157-1","provisions","provision","NOUN"
"Q321009157-1","g05363514","g05363514","NOUN"
"Q321009157-1","refer","refer","VERB"
"Q321009157-1","details","detail","NOUN"
"Q321009414-1","location","location","NOUN"
"Q321009414-1","assy","assy","NOUN"
"Q321009414-1","g05530099","g05530099","NUM"
"Q321009414-1","access","access","NOUN"
"Q321009414-1","panels","panel","NOUN"
"Q321009414-1","flushness","flushness","NOUN"
"Q321009414-1","tolerance","tolerance","NOUN"
"Q321009414-1","condition","condition","NOUN"
"Q321009414-1","g00606301","g00606301","NUM"
"Q321009414-1","depth","depth","NOUN"
"Q321009414-1","affected","affect","VERB"
"Q321009414-1","description","description","NOUN"
"Q321009414-1","g05530575","g05530575","NUM"
"Q321009414-1","panel","panel","NOUN"
"Q321009414-1","vstab","vstab","NOUN"
"Q321009414-1","fs1140","fs1140","NUM"
"Q321009414-1","lbl7","lbl7","NUM"
"Q321009414-1","fs1114","fs1114","NUM"
"Q321009414-1","lbl8","lbl8","NUM"
"Q321009414-1","g05530572","g05530572","NUM"
"Q321009414-1","wo0004298","wo0004298","NUM"
"Q321009414-1","fs1146","fs1146","NUM"
"Q321009414-1","g05530566","g05530566","NUM"
"Q321009414-1","fs1209","fs1209","NUM"
"Q321009414-1","wl233","wl233","NUM"
"Q321009414-1","lbl6","lbl6","NUM"
"Q321009414-1","g05530583","g05530583","NUM"
"Q321009414-1","ks078","ks078","NUM"
"Q321009414-1","fs1169","fs1169","NUM"
"Q321009414-1","wl220","wl220","NUM"
"Q321009414-1","rbl7","rbl7","NUM"
"Q321009414-1","g05530579","g05530579","NUM"
"Q321009414-1","vstab","vstab","NUM"
"Q321009414-1","0000108780","0000108780","NUM"
"Q321009414-1","fs1172","fs1172","NUM"
"Q321009414-1","wl192","wl192","NUM"
"Q321009414-1","g05530569","g05530569","NUM"
"Q321009414-1","420983","420983","NUM"
"Q321009414-1","fs1198","fs1198","NUM"
"Q321009414-1","wl221","wl221","NOUN"
"Q321009414-1","note","note","NOUN"
"Q321009414-1","g05530594","g05530594","NUM"
"Q321009414-1","drawing","draw","VERB"
"Q321009414-1","refer","refer","VERB"
"Q321009414-1","q321002552","q321002552","NOUN"
"Q321009414-1","details","detail","NOUN"
"Q321009416-1","reference","reference","NOUN"
"Q321009416-1","70094","70094","NUM"
"Q321009416-1","q321003149","q321003149","NUM"
"Q321009416-1","70101","70101","NUM"
"Q321009416-1","q321007092","q321007092","NUM"
"Q321009416-1","70095","70095","NUM"
"Q321009416-1","q321003123","q321003123","NUM"
"Q321009416-1","70102","70102","NUM"
"Q321009416-1","q321007302","q321007302","NUM"
"Q321009416-1","70096","70096","NUM"
"Q321009416-1","q321004130","q321004130","NUM"
"Q321009416-1","70103","70103","NUM"
"Q321009416-1","q321007395","q321007395","NUM"
"Q321009416-1","70097","70097","NUM"
"Q321009416-1","q320004535","q320004535","NUM"
"Q321009416-1","70104","70104","NUM"
"Q321009416-1","q321007396","q321007396","NUM"
"Q321009416-1","70098","70098","NUM"
"Q321009416-1","q321005268","q321005268","NUM"
"Q321009416-1","70105","70105","NUM"
"Q321009416-1","q321009130","q321009130","NUM"
"Q321009416-1","70099","70099","NUM"
"Q321009416-1","q321005356","q321005356","NUM"
"Q321009416-1","70100","70100","NUM"
"Q321009416-1","q321006254","q321006254","NUM"
"Q321009416-1","1016","1016","NUM"
"Q321009416-1","1035","1035","NUM"
"Q321009416-1","stgrs","stgr","NOUN"
"Q321009416-1","harness","harness","NOUN"
"Q321009416-1","fuse","fuse","NOUN"
"Q321009416-1","clamps","clamp","NOUN"
"Q321009416-1","gauge","gauge","NOUN"
"Q321009416-1","drawing","draw","NOUN"
"Q321009416-1","reference","reference","VERB"
"Q321009416-1","connector","connector","NOUN"
"Q321009416-1","bundle","bundle","NOUN"
"Q321009416-1","j511","j511","NUM"
"Q321009416-1","segregation","segregation","NOUN"
"Q321009416-1","codes","code","NOUN"
"Q321009416-1","discrepant","discrepant","NOUN"
"Q321009416-1","clamp","clamp","NOUN"
"Q321009416-1","rbb7009","rbb7009","NUM"
"Q321009416-1","ms21919wde10","ms21919wde10","NUM"
"Q321009416-1","ms21919wde8","ms21919wde8","NUM"
"Q321009416-1","rbb7084","rbb7084","NOUN"
"Q321009416-1","rbb7035","rbb7035","NOUN"
"Q321009416-1","ms21919wde9","ms21919wde9","NUM"
"Q321009416-1","ms21919wde7","ms21919wde7","NUM"
"Q321009416-1","quality","quality","NOUN"
"Q321009416-1","notes","note","NOUN"
"Q321009416-1","conduit","conduit","NOUN"
"Q321009416-1","installed","install","VERB"
"Q321009416-1","rbb7084","rbb7084","NUM"
"Q321009416-1","data","data","NOUN"
"Q321009416-1","sheet","sheet","NOUN"
"Q321009416-1","0.625","0.625","NUM"
"Q321009416-1","diameter","diameter","NOUN"
"Q321009416-1","0.500","0.500","NUM"
"Q321009416-1","rbb7035","rbb7035","NUM"
"Q321009416-1","ms21919wde7","ms21919wde7","NOUN"
"Q321009416-1","0.438","0.438","NUM"
"Q321009417-1","reference","reference","NOUN"
"Q321009417-1","70096","70096","NUM"
"Q321009417-1","q321005151","q321005151","NUM"
"Q321009417-1","70097","70097","NUM"
"Q321009417-1","q321005155","q321005155","NUM"
"Q321009417-1","70098","70098","NUM"
"Q321009417-1","q321005156","q321005156","NUM"
"Q321009417-1","70099","70099","NUM"
"Q321009417-1","q321006285","q321006285","NUM"
"Q321009417-1","70100","70100","NUM"
"Q321009417-1","q321006361","q321006361","NUM"
"Q321009417-1","70101","70101","NUM"
"Q321009417-1","q321006917","q321006917","NUM"
"Q321009417-1","70102","70102","NUM"
"Q321009417-1","q321007293","q321007293","NUM"
"Q321009417-1","70103","70103","NUM"
"Q321009417-1","q321007986","q321007986","NUM"
"Q321009417-1","70104","70104","NUM"
"Q321009417-1","q321008392","q321008392","NUM"
"Q321009417-1","70105","70105","NUM"
"Q321009417-1","q321009060","q321009060","NUM"
"Q321009417-1","1050","1050","NUM"
"Q321009417-1","1080","1080","NUM"
"Q321009417-1","canted","cant","VERB"
"Q321009417-1","frame","frame","NOUN"
"Q321009417-1","clamps","clamp","NOUN"
"Q321009417-1","harness","harness","NOUN"
"Q321009417-1","g09171071","g09171071","NUM"
"Q321009417-1","fiber","fiber","NOUN"
"Q321009417-1","glass","glass","NOUN"
"Q321009417-1","tape","tape","NOUN"
"Q321009417-1","saddle","saddle","NOUN"
"Q321009417-1","condition","condition","NOUN"
"Q321009417-1","meet","meet","VERB"
"Q321009417-1","baps","bap","NOUN"
"Q321009417-1","allowed","allow","VERB"
"Q321009417-1","b0305064","b0305064","NUM"
"Q321009417-1","clamp","clamp","NOUN"
"Q321009417-2","reference","reference","NOUN"
"Q321009417-2","70096","70096","NUM"
"Q321009417-2","q321005151","q321005151","NUM"
"Q321009417-2","70097","70097","NUM"
"Q321009417-2","q321005155","q321005155","NUM"
"Q321009417-2","70098","70098","NUM"
"Q321009417-2","q321005156","q321005156","NUM"
"Q321009417-2","q321006285","q321006285","NUM"
"Q321009417-2","70100","70100","NUM"
"Q321009417-2","q321006361","q321006361","NUM"
"Q321009417-2","70101","70101","NUM"
"Q321009417-2","q321006917","q321006917","NUM"
"Q321009417-2","70102","70102","NUM"
"Q321009417-2","q321007293","q321007293","NUM"
"Q321009417-2","70103","70103","NUM"
"Q321009417-2","q321007986","q321007986","NUM"
"Q321009417-2","70104","70104","NUM"
"Q321009417-2","q321008392","q321008392","NUM"
"Q321009417-2","70105","70105","NUM"
"Q321009417-2","q321009060","q321009060","NUM"
"Q321009417-2","stgr","stgr","NOUN"
"Q321009417-2","saddle","saddle","NOUN"
"Q321009417-2","clamps","clamp","NOUN"
"Q321009417-2","fiber","fiber","NOUN"
"Q321009417-2","glass","glass","NOUN"
"Q321009417-2","tape","tape","NOUN"
"Q321009417-2","condition","condition","NOUN"
"Q321009417-2","meet","meet","VERB"
"Q321009417-2","baps","bap","NOUN"
"Q321009417-2","maximum","maximum","NOUN"
"Q321009417-2","allowed","allow","VERB"
"Q321009417-2","clamp","clamp","NOUN"
"Q321009475-1","query","query","NOUN"
"Q321009475-1","raised","raise","VERB"
"Q321009475-1","3387","3387","NUM"
"Q321009475-1","3000166121","3000166121","NUM"
"Q321009475-1","q320019926","q320019926","NUM"
"Q321009475-1","fouling","foul","VERB"
"Q321009475-1","condition","condition","NOUN"
"Q321009475-1","time","time","NOUN"
"Q321009475-1","installation","installation","NOUN"
"Q321009475-1","safety","safety","NOUN"
"Q321009475-1","device","device","NOUN"
"Q321009475-1","hptu","hptu","NOUN"
"Q321009475-1","627700","627700","NUM"
"Q321009475-1","1002","1002","NUM"
"Q321009475-1","structure","structure","NOUN"
"Q321009475-1","note","note","NOUN"
"Q321009475-1","drawing","draw","VERB"
"Q321009475-1","g02992003","g02992003","NUM"
"Q321009475-1","cahier","cahier","VERB"
"Q321009475-1","gx250401210","gx250401210","NUM"
"Q321009475-1","washer","washer","NOUN"
"Q321009475-1","b0202032","b0202032","NOUN"
"Q321009475-1","bolt","bolt","NOUN"
"Q321009475-1","avoid","avoid","VERB"
"Q321009475-1","fouling","fouling","NOUN"
"Q321009475-1","length","length","NOUN"
"Q321009475-1","bolts","bolt","NOUN"
"Q321009475-1","changed","change","VERB"
"Q321009475-1","issue","issue","NOUN"
"Q321009475-1","rework","rework","NOUN"
"Q321009475-1","required","require","VERB"
"Q321009475-1","production","production","NOUN"
"Q321009475-1","change","change","NOUN"
"Q321009475-1","accepted","accept","VERB"
"Q321009475-1","clearance","clearance","NOUN"
"Q321009475-1","detail","detail","NOUN"
"Q321009475-1","q320016100","q320016100","NUM"
"Q321009475-1","q320016256","q320016256","NUM"
"Q321009483-1","fs1032","fs1032","NUM"
"Q321009483-1","fs1048","fs1048","NUM"
"Q321009483-1","pylon","pylon","NOUN"
"Q321009483-1","screws","screw","NOUN"
"Q321009483-1","mech","mech","NOUN"
"Q321009483-1","precooler","precooler","NOUN"
"Q321009483-1","condition","condition","NOUN"
"Q321009483-1","0.000","0.000","NUM"
"Q321009483-1","hole","hole","NOUN"
"Q321009483-1","installed","install","VERB"
"Q321009483-1","measurements","measurement","NOUN"
"Q321009538-1","design","design","NOUN"
"Q321009538-1","shown","show","VERB"
"Q321009538-1","sealing","sealing","NOUN"
"Q321009538-1","applied","apply","VERB"
"Q321009538-1","section","section","NOUN"
"Q321009538-1","angle","angle","NOUN"
"Q321009538-1","drag","drag","NOUN"
"Q321009538-1","fixed","fix","VERB"
"Q321009538-1","pylon","pylon","NOUN"
"Q321009538-1","assembly","assembly","NOUN"
"Q321009538-1","condition","condition","NOUN"
"Q321009538-1","caused","cause","VERB"
"Q321009538-1","discrepancy","discrepancy","NOUN"
"Q321009538-1","found","find","VERB"
"Q321009538-1","engineering","engineering","NOUN"
"Q321009538-1","drawings","drawing","NOUN"
"Q321009538-1","instl","instl","NOUN"
"Q321009538-1","drawing","draw","VERB"
"Q321009538-1","g05450073","g05450073","NOUN"
"Q321009538-1","note","note","NOUN"
"Q321009538-1","aerodynamic","aerodynamic","NOUN"
"Q321009538-1","required","require","VERB"
"Q321009538-1","drawing","draw","NOUN"
"Q321009538-1","g00606301","g00606301","NUM"
"Q321009538-1","bm4010.03.06.01","bm4010.03.06.01","NUM"
"Q321009538-1","flag","flag","NOUN"
"Q321009538-1","notes","note","NOUN"
"Q321009538-1","drawing","drawing","NOUN"
"Q321009538-1","define","define","VERB"
"Q321009538-1","surfaces","surface","NOUN"
"Q321009538-1","require","require","VERB"
"Q321009538-1","bonding","bonding","NOUN"
"Q321009538-1","imply","imply","VERB"
"Q321009538-1","sealant","sealant","NOUN"
"Q321009538-1","missing","missing","VERB"
"Q321009538-1","engineering","engineering","VERB"
"Q321009538-1","included","include","VERB"
"Q321009538-1","g05450075","g05450075","NUM"
"Q321009538-1","call","call","VERB"
"Q321009538-1","requirement","requirement","NOUN"
"Q321009538-1","comments","comment","NOUN"
"Q321009538-1","attached","attach","VERB"
"Q321009538-1","mail","mail","NOUN"
"Q321009538-1","details","detail","NOUN"
"Q321009539-1","design","design","NOUN"
"Q321009539-1","shown","show","VERB"
"Q321009539-1","sealing","sealing","NOUN"
"Q321009539-1","applied","apply","VERB"
"Q321009539-1","section","section","NOUN"
"Q321009539-1","angle","angle","NOUN"
"Q321009539-1","drag","drag","NOUN"
"Q321009539-1","fixed","fix","VERB"
"Q321009539-1","pylon","pylon","NOUN"
"Q321009539-1","assembly","assembly","NOUN"
"Q321009539-1","condition","condition","NOUN"
"Q321009539-1","caused","cause","VERB"
"Q321009539-1","discrepancy","discrepancy","NOUN"
"Q321009539-1","found","find","VERB"
"Q321009539-1","engineering","engineering","NOUN"
"Q321009539-1","drawings","drawing","NOUN"
"Q321009539-1","instl","instl","NOUN"
"Q321009539-1","drawing","draw","VERB"
"Q321009539-1","g05450073","g05450073","NOUN"
"Q321009539-1","note","note","NOUN"
"Q321009539-1","aerodynamic","aerodynamic","NOUN"
"Q321009539-1","required","require","VERB"
"Q321009539-1","drawing","draw","NOUN"
"Q321009539-1","g00606301","g00606301","NUM"
"Q321009539-1","bm4010.03.06.01","bm4010.03.06.01","NUM"
"Q321009539-1","flag","flag","NOUN"
"Q321009539-1","notes","note","NOUN"
"Q321009539-1","drawing","drawing","NOUN"
"Q321009539-1","define","define","VERB"
"Q321009539-1","surfaces","surface","NOUN"
"Q321009539-1","require","require","VERB"
"Q321009539-1","bonding","bonding","NOUN"
"Q321009539-1","imply","imply","VERB"
"Q321009539-1","sealant","sealant","NOUN"
"Q321009539-1","missing","missing","VERB"
"Q321009539-1","engineering","engineering","VERB"
"Q321009539-1","included","include","VERB"
"Q321009539-1","g05450075","g05450075","NUM"
"Q321009539-1","call","call","VERB"
"Q321009539-1","requirement","requirement","NOUN"
"Q321009539-1","comments","comment","NOUN"
"Q321009539-1","attached","attach","VERB"
"Q321009539-1","mail","mail","NOUN"
"Q321009539-1","details","detail","NOUN"
"Q321009540-1","fs1032","fs1032","NUM"
"Q321009540-1","fs1048","fs1048","NUM"
"Q321009540-1","pylon","pylon","NOUN"
"Q321009540-1","screws","screw","NOUN"
"Q321009540-1","mech","mech","NOUN"
"Q321009540-1","precooler","precooler","NOUN"
"Q321009540-1","condition","condition","NOUN"
"Q321009540-1","0.000","0.000","NUM"
"Q321009540-1","hole","hole","NOUN"
"Q321009540-1","installed","install","VERB"
"Q321009540-1","0.006","0.006","NUM"
"Q321009540-1","0.007","0.007","NUM"
"Q321009540-1","details","detail","NOUN"
"Q321009541-1","design","design","NOUN"
"Q321009541-1","shown","show","VERB"
"Q321009541-1","sealing","sealing","NOUN"
"Q321009541-1","applied","apply","VERB"
"Q321009541-1","section","section","NOUN"
"Q321009541-1","angle","angle","NOUN"
"Q321009541-1","drag","drag","NOUN"
"Q321009541-1","fixed","fix","VERB"
"Q321009541-1","pylon","pylon","NOUN"
"Q321009541-1","assembly","assembly","NOUN"
"Q321009541-1","condition","condition","NOUN"
"Q321009541-1","caused","cause","VERB"
"Q321009541-1","discrepancy","discrepancy","NOUN"
"Q321009541-1","found","find","VERB"
"Q321009541-1","engineering","engineering","NOUN"
"Q321009541-1","drawings","drawing","NOUN"
"Q321009541-1","instl","instl","NOUN"
"Q321009541-1","drawing","draw","VERB"
"Q321009541-1","g05450073","g05450073","NOUN"
"Q321009541-1","note","note","NOUN"
"Q321009541-1","aerodynamic","aerodynamic","NOUN"
"Q321009541-1","required","require","VERB"
"Q321009541-1","drawing","draw","NOUN"
"Q321009541-1","g00606301","g00606301","NUM"
"Q321009541-1","bm4010.03.06.01","bm4010.03.06.01","NUM"
"Q321009541-1","flag","flag","NOUN"
"Q321009541-1","notes","note","NOUN"
"Q321009541-1","drawing","drawing","NOUN"
"Q321009541-1","define","define","VERB"
"Q321009541-1","surfaces","surface","NOUN"
"Q321009541-1","require","require","VERB"
"Q321009541-1","bonding","bonding","NOUN"
"Q321009541-1","imply","imply","VERB"
"Q321009541-1","sealant","sealant","NOUN"
"Q321009541-1","missing","missing","VERB"
"Q321009541-1","engineering","engineering","VERB"
"Q321009541-1","included","include","VERB"
"Q321009541-1","g05450075","g05450075","NUM"
"Q321009541-1","call","call","VERB"
"Q321009541-1","requirement","requirement","NOUN"
"Q321009541-1","comments","comment","NOUN"
"Q321009541-1","attached","attach","VERB"
"Q321009541-1","mail","mail","NOUN"
"Q321009541-1","details","detail","NOUN"
"Q321009787-1","reference","reference","NOUN"
"Q321009787-1","70097","70097","NUM"
"Q321009787-1","q321005052","q321005052","NUM"
"Q321009787-1","70099","70099","NUM"
"Q321009787-1","q321005966","q321005966","NUM"
"Q321009787-1","70101","70101","NUM"
"Q321009787-1","q321007219","q321007219","NUM"
"Q321009787-1","70102","70102","NUM"
"Q321009787-1","q321007517","q321007517","NUM"
"Q321009787-1","1088","1088","NUM"
"Q321009787-1","7.29","7.29","NUM"
"Q321009787-1","fouling","fouling","VERB"
"Q321009787-1","condition","condition","NOUN"
"Q321009787-1","shield","shield","NOUN"
"Q321009787-1","fidex","fidex","NOUN"
"Q321009787-1","g02691271","g02691271","NUM"
"Q321009787-1","g02691203","g02691203","NUM"
"Q321009787-1","drawing","draw","VERB"
"Q321009787-1","g02691200","g02691200","NUM"
"Q321009787-1","section","section","NOUN"
"Q321009787-1","note","note","NOUN"
"Q321009787-1","sealing","seal","VERB"
"Q321009787-1","ensure","ensure","NOUN"
"Q321009787-1","tube","tube","NOUN"
"Q321009787-1","move","move","VERB"
"Q321009787-1","sealing","sealing","NOUN"
"Q321009787-1","applied","apply","VERB"
"Q321009787-1","assy","assy","NOUN"
"Q321009787-1","bracket","bracket","NOUN"
"Q321009787-1","g05372644","g05372644","NUM"
"Q321009787-1","removed","remove","VERB"
"Q321009787-1","installed","install","VERB"
"Q321009787-1","locate","locate","VERB"
"Q321009787-1","g05370026","g05370026","NUM"
"Q321009787-1","requirements","requirement","NOUN"
"Q321009787-1","required","require","VERB"
"Q321009787-1","pilot","pilot","NOUN"
"Q321009787-1","hole","hole","NOUN"
"Q321009787-1","0.200","0.200","NUM"
"Q321009787-1","pitch","pitch","NOUN"
"Q321009787-1","0.790","0.790","NUM"
"Q321009787-1","radius","radius","NOUN"
"Q321009787-1","diameter","diameter","NOUN"
"Q321009787-1","holes","hole","NOUN"
"Q321009787-1","hole","hole","VERB"
"Q321009787-1","0.159","0.159","NUM"
"Q321009787-1","0.162","0.162","NUM"
"Q321009787-1","0.160","0.160","NUM"
"Q321009787-1","0.161","0.161","NUM"
"Q321009787-1","fastener","fastener","NOUN"
"Q321009787-1","drawing","drawing","VERB"
"Q321009787-1","details","detail","NOUN"
"Q321009846-1","reference","reference","NOUN"
"Q321009846-1","70094","70094","NUM"
"Q321009846-1","q321003149","q321003149","NUM"
"Q321009846-1","70101","70101","NUM"
"Q321009846-1","q321007092","q321007092","NUM"
"Q321009846-1","70095","70095","NUM"
"Q321009846-1","q321003123","q321003123","NUM"
"Q321009846-1","70102","70102","NUM"
"Q321009846-1","q321007302","q321007302","NUM"
"Q321009846-1","70096","70096","NUM"
"Q321009846-1","q321004130","q321004130","NUM"
"Q321009846-1","70103","70103","NUM"
"Q321009846-1","q321007395","q321007395","NUM"
"Q321009846-1","70097","70097","NUM"
"Q321009846-1","q320004535","q320004535","NUM"
"Q321009846-1","70104","70104","NUM"
"Q321009846-1","q321007396","q321007396","NUM"
"Q321009846-1","70098","70098","NUM"
"Q321009846-1","q321005268","q321005268","NUM"
"Q321009846-1","70105","70105","NUM"
"Q321009846-1","q321009130","q321009130","NUM"
"Q321009846-1","70099","70099","NUM"
"Q321009846-1","q321005356","q321005356","NUM"
"Q321009846-1","70106","70106","NUM"
"Q321009846-1","q321009416","q321009416","NUM"
"Q321009846-1","70100","70100","NUM"
"Q321009846-1","q321006254","q321006254","NUM"
"Q321009846-1","1016","1016","NUM"
"Q321009846-1","1035","1035","NUM"
"Q321009846-1","stgrs","stgr","NOUN"
"Q321009846-1","harness","harness","NOUN"
"Q321009846-1","fuse","fuse","NOUN"
"Q321009846-1","clamps","clamp","NOUN"
"Q321009846-1","gauge","gauge","NOUN"
"Q321009846-1","drawing","draw","NOUN"
"Q321009846-1","reference","reference","VERB"
