"RNC","word","lemma","upos"
"Q321009583-1","stringer","stringer","NOUN"
"Q321009583-1","fuse","fuse","NOUN"
"Q321009583-1","g05362618","g05362618","NUM"
"Q321009583-1","information","information","NOUN"
"Q321009583-1","0.185","0.185","NUM"
"Q321009583-1","relief","relief","NOUN"
"Q321009583-1","0.200","0.200","NUM"
"Q321009583-1","0.360","0.360","NUM"
"Q321009583-1","0.450","0.450","NUM"
"Q321009583-1","0.400","0.400","NUM"
"Q321009583-1","pitch","pitch","NOUN"
"Q321009583-1","0.840","0.840","NUM"
"Q321009583-1","details","detail","NOUN"
"Q321009639-1","refer","refer","VERB"
"Q321009639-1","q321000116","q321000116","NOUN"
"Q321009639-1","q321001503","q321001503","NOUN"
"Q321009639-1","q321001504","q321001504","NUM"
"Q321009639-1","q321001943","q321001943","NOUN"
"Q321009639-1","discrepancy","discrepancy","NOUN"
"Q321009639-1","q321002179","q321002179","NOUN"
"Q321009639-1","standard","standard","NOUN"
"Q321009639-1","requiring","require","VERB"
"Q321009639-1","extension","extension","NOUN"
"Q321009639-1","condition","condition","NOUN"
"Q321009639-1","requests","request","VERB"
"Q321009639-1","cover","cover","VERB"
"Q321009639-1","70111","70111","NUM"
"Q321009639-1","70119","70119","NUM"
"Q321009639-1","conflict","conflict","NOUN"
"Q321009639-1","installation","installation","NOUN"
"Q321009639-1","drawings","drawing","NOUN"
"Q321009639-1","performed","perform","VERB"
"Q321009639-1","note","note","VERB"
"Q321009639-1","engineering","engineering","NOUN"
"Q321009639-1","drawing","draw","NOUN"
"Q321009639-1","g02585204","g02585204","NOUN"
"Q321009639-1","note","note","NOUN"
"Q321009639-1","skin","skin","NOUN"
"Q321009639-1","damping","damp","VERB"
"Q321009639-1","bonded","bond","VERB"
"Q321009639-1","skin","skin","VERB"
"Q321009639-1","generated","generate","VERB"
"Q321009639-1","revision","revision","NOUN"
"Q321009639-1","incorporated","incorporate","VERB"
"Q321009639-1","bulkhead","bulkhead","NOUN"
"Q321009639-1","assy","assy","NOUN"
"Q321009639-1","g05365500","g05365500","NUM"
"Q321009639-1","installs","install","VERB"
"Q321009639-1","stiffeners","stiffener","NOUN"
"Q321009639-1","dampings","damping","NOUN"
"Q321009639-1","installed","install","VERB"
"Q321009639-1","insulation","insulation","NOUN"
"Q321009639-1","instl","instl","NOUN"
"Q321009639-1","g02585204","g02585204","NUM"
"Q321009639-1","stiffener","stiffener","NOUN"
"Q321009639-1","label","label","NOUN"
"Q321009639-1","rellocation","rellocation","NOUN"
"Q321009639-1","damping","dam","VERB"
"Q321009639-1","punching","punch","VERB"
"Q321009639-1","hole","hole","NOUN"
"Q321009639-1","gup386501","gup386501","NUM"
"Q321009639-1","procedure","procedure","NOUN"
"Q321009639-1","issues","issue","NOUN"
"Q321009639-1","found","find","VERB"
"Q321009639-1","location","location","NOUN"
"Q321009639-1","damping","damping","NOUN"
"Q321009639-1","mentioned","mention","VERB"
"Q321009639-1","scope","scope","NOUN"
"Q321009639-1","labels","label","NOUN"
"Q321009639-1","assembly","assembly","NOUN"
"Q321009639-1","relocated","relocate","VERB"
"Q321009639-1","position","position","NOUN"
"Q321009639-1","conflict","conflict","VERB"
"Q321009639-1","page","page","NOUN"
"Q321009639-1","adhesive","adhesive","NOUN"
"Q321009639-1","applied","apply","VERB"
"Q321009639-1","disbondment","disbondment","NOUN"
"Q321009639-1","rellocated","rellocate","VERB"
"Q321009639-1","damping","damping","VERB"
"Q321009639-1","remain","remain","VERB"
"Q321009639-1","located","locate","VERB"
"Q321009639-1","punchin","punching","NOUN"
"Q321009642-1","hole","hole","NOUN"
"Q321009642-1","oversize","oversize","VERB"
"Q321009642-1","diameter","diameter","NOUN"
"Q321009642-1","shear","share","NOUN"
"Q321009642-1","tank","tank","NOUN"
"Q321009642-1","g05364724","g05364724","NUM"
"Q321009642-1","g05364738","g05364738","NUM"
"Q321009642-1","0.193","0.193","NUM"
"Q321009642-1","0.400","0.400","NUM"
"Q321009642-1","0.375","0.375","NUM"
"Q321009642-1","pitch","pitch","NOUN"
"Q321009642-1","0.700","0.700","NUM"
"Q321009642-1","refer","refer","VERB"
"Q321009642-1","details","detail","NOUN"
"Q321009761-1","design","design","NOUN"
"Q321009761-1","refer","refer","VERB"
"Q321009761-1","q321000138","q321000138","NUM"
"Q321009761-1","created","create","VERB"
"Q321009761-1","raise","raise","VERB"
"Q321009761-1","extension","extension","NOUN"
"Q321009761-1","issue","issue","NOUN"
"Q321009761-1","damaging","damage","NOUN"
"Q321009761-1","tube","tube","NOUN"
"Q321009761-1","clamp","clamp","NOUN"
"Q321009761-1","installed","install","VERB"
"Q321009761-1","b0305078","b0305078","NUM"
"Q321009761-1","generates","generate","VERB"
"Q321009761-1","damage","damage","NOUN"
"Q321009761-1","band","band","NOUN"
"Q321009761-1","slots","slot","NOUN"
"Q321009761-1","revision","revision","NOUN"
"Q321009761-1","baps","bap","NOUN"
"Q321009761-1","tape","tape","NOUN"
"Q321009761-1","damaged","damage","VERB"
"Q321009761-1","q3210015415","q3210015415","NOUN"
"Q321009761-1","condition","condition","NOUN"
"Q321009761-1","testing","testing","NOUN"
"Q321009761-1","evidence","evidence","NOUN"
"Q321009761-1","pressure","pressure","NOUN"
"Q321009761-1","option","option","NOUN"
"Q321009761-1","torque","torque","NOUN"
"Q321009761-1","disposition","disposition","NOUN"
"Q321009761-1","provide","provide","VERB"
"Q321009761-1","install","install","VERB"
"Q321009761-1","conforming","conform","VERB"
"Q321009761-1","notes","note","NOUN"
"Q321009761-1","documentation","documentation","NOUN"
"Q321009761-1","engineering","engineering","NOUN"
"Q321009761-1","required","require","VERB"
"Q321009761-1","included","include","VERB"
"Q321009761-1","reference","reference","NOUN"
"Q321009761-1","q320015415","q320015415","NUM"
"Q321009761-1","executing","execute","VERB"
"Q321009761-1","proposed","propose","VERB"
"Q321009761-1","issues","issue","NOUN"
"Q321009761-1","found","find","VERB"
"Q321009761-1","investigation","investigation","NOUN"
"Q321009761-1","generated","generate","VERB"
"Q321009761-1","advise","advise","VERB"
"Q321009790-1","location","location","NOUN"
"Q321009790-1","904.85","904.85","NUM"
"Q321009790-1","exist","exist","NOUN"
"Q321009790-1","fouling","foul","VERB"
"Q321009790-1","bracket","bracket","NOUN"
"Q321009790-1","assy","assy","NOUN"
"Q321009790-1","harness","harness","NOUN"
"Q321009790-1","support","support","NOUN"
"Q321009790-1","g05379140","g05379140","NUM"
"Q321009790-1","cleat","cleat","NOUN"
"Q321009790-1","fuse","fuse","NOUN"
"Q321009790-1","g05362056","g05362056","NUM"
"Q321009790-1","condition","condition","NOUN"
"Q321009790-1","length","length","NOUN"
"Q321009790-1","attach","attach","NOUN"
"Q321009790-1","details","detail","NOUN"
"Q321009817-1","refer","refer","VERB"
"Q321009817-1","q320014959","q320014959","NOUN"
"Q321009817-1","q320019996","q320019996","NUM"
"Q321009817-1","q320020444","q320020444","NOUN"
"Q321009817-1","reported","report","VERB"
"Q321009817-1","conditions","condition","NOUN"
"Q321009817-1","performing","perform","VERB"
"Q321009817-1","tank","tank","NOUN"
"Q321009817-1","prefit","prefit","NOUN"
"Q321009817-1","assembly","assembly","NOUN"
"Q321009817-1","clearance","clearance","NOUN"
"Q321009817-1","condition","condition","NOUN"
"Q321009817-1","found","find","VERB"
"Q321009817-1","g05364719","g05364719","NUM"
"Q321009817-1","g05360045","g05360045","NUM"
"Q321009817-1","cleat","cleat","NOUN"
"Q321009817-1","fuse","fuse","NOUN"
"Q321009817-1","g05362086","g05362086","NUM"
"Q321009817-1","g05362500","g05362500","NUM"
"Q321009817-1","0.021","0.021","NUM"
"Q321009817-1","length","length","NOUN"
"Q321009817-1","0.090","0.090","NUM"
"Q321009817-1","hole","hole","NOUN"
"Q321009817-1","0.159","0.159","NUM"
"Q321009817-1","shear","share","VERB"
"Q321009817-1","0.350","0.350","NUM"
"Q321009817-1","shear","share","NOUN"
"Q321009817-1","notes","note","NOUN"
"Q321009817-1","engineering","engineering","NOUN"
"Q321009817-1","analysis","analysis","NOUN"
"Q321009817-1","discrepant","discrepant","NOUN"
"Q321009817-1","q320014959","q320014959","NUM"
"Q321009817-1","0.013","0.013","NUM"
"Q321009817-1","0.006","0.006","NUM"
"Q321009817-1","rework","rework","NOUN"
"Q321009817-1","q320020444","q320020444","NUM"
"Q321009817-1","0.005","0.005","NUM"
"Q321009817-1","installation","installation","NOUN"
"Q321009817-1","performed","perform","VERB"
"Q321009817-1","access","access","NOUN"
"Q321009817-1","discrepant","discrepant","VERB"
"Q321009817-1","location","location","NOUN"
"Q321009817-1","issues","issue","NOUN"
"Q321009817-1","advise","advise","VERB"
"Q321009892-1","refer","refer","VERB"
"Q321009892-1","q320017860","q320017860","NOUN"
"Q321009892-1","q320018889","q320018889","NUM"
"Q321009892-1","q320019504","q320019504","NOUN"
"Q321009892-1","q321006271","q321006271","NUM"
"Q321009892-1","q321008778","q321008778","NUM"
"Q321009892-1","condition","condition","NOUN"
"Q321009892-1","issue","issue","NOUN"
"Q321009892-1","tests","test","NOUN"
"Q321009892-1","performed","perform","VERB"
"Q321009892-1","prevent","prevent","VERB"
"Q321009892-1","gaps","gaps","NOUN"
"Q321009892-1","found","find","VERB"
"Q321009892-1","locations","location","NOUN"
"Q321009892-1","structure","structure","NOUN"
"Q321009892-1","assy","assy","NOUN"
"Q321009892-1","fuel","fuel","NOUN"
"Q321009892-1","tank","tank","NOUN"
"Q321009892-1","fuse","fuse","NOUN"
"Q321009892-1","instl","instl","NOUN"
"Q321009892-1","max.gap","max.gap","NOUN"
"Q321009892-1","length","length","NOUN"
"Q321009892-1","width","width","NOUN"
"Q321009892-1","g05364500","g05364500","NUM"
"Q321009892-1","g05364589","g05364589","NUM"
"Q321009892-1","g05364545","g05364545","NUM"
"Q321009892-1","g05364540","g05364540","NUM"
"Q321009892-1","g05364588","g05364588","NUM"
"Q321009892-1","g05364542","g05364542","NUM"
"Q321009892-1","g05375300","g05375300","NUM"
"Q321009892-1","g05375340","g05375340","NUM"
"Q321009892-1","0.010","0.010","NUM"
"Q321009892-1","0.760","0.760","NUM"
"Q321009892-1","0.170","0.170","NUM"
"Q321009892-1","0.015","0.015","NUM"
"Q321009892-1","0.750","0.750","NUM"
"Q321009892-1","0.180","0.180","NUM"
"Q321009892-1","0.500","0.500","NUM"
"Q321009892-1","0.150","0.150","NUM"
"Q321009892-1","notes","note","NOUN"
"Q321009892-1","evaluation","evaluation","NOUN"
"Q321009892-1","location","location","NOUN"
"Q321009892-1","touch","touch","VERB"
"Q321009892-1","fastener","fastener","NOUN"
"Q321009892-1","shank","shank","NOUN"
"Q321009892-1","shown","show","VERB"
"Q321009892-1","0.005","0.005","NUM"
"Q321009892-1","mentioned","mention","VERB"
"Q321009892-1","reference","reference","NOUN"
"Q321009892-1","faying","faying","NOUN"
"Q321009892-1","surface","surface","NOUN"
"Q321009892-1","seal","seal","NOUN"
"Q321009892-1","tolerance","tolerance","NOUN"
"Q321009892-1","exceeds","exceed","VERB"
"Q321009892-1","gussets","gusset","NOUN"
"Q321009892-1","removed","remove","VERB"
"Q321009892-1","replaced","replace","VERB"
