"RNC","word","lemma","upos"
"Q321008744-1","skin","skin","NOUN"
"Q321008744-1","g05363536","g05363536","NUM"
"Q321008744-1","issue","issue","NOUN"
"Q321008744-1","strap","strap","NOUN"
"Q321008744-1","g05363446","g05363446","NUM"
"Q321008744-4","1048","1048","NUM"
"Q321008744-4","pylon","pylon","NOUN"
"Q321008744-4","hole","hole","NOUN"
"Q321008744-4","g05450428","g05450428","NUM"
"Q321008744-4","b0205016ad5","b0205016ad5","NUM"
"Q321008744-4","pitch","pitch","NOUN"
"Q321008744-4","0.750","0.750","NUM"
"Q321008744-4","0.600","0.600","NUM"
"Q321008744-4","angle","angle","NOUN"
"Q321008744-4","g05450485","g05450485","NUM"
"Q321008744-5","investigation","investigation","NOUN"
"Q321008744-5","location","location","NOUN"
"Q321008744-5","1031","1031","NUM"
"Q321008744-5","1042","1042","NUM"
"Q321008744-5","pylon","pylon","NOUN"
"Q321008744-5","exist","exist","VERB"
"Q321008744-5","hole","hole","NOUN"
"Q321008744-5","angle","angle","NOUN"
"Q321008744-5","drag","drag","NOUN"
"Q321008744-5","g05450605","g05450605","NUM"
"Q321008744-5","elongated","elongate","VERB"
"Q321008744-5","pitch","pitch","NOUN"
"Q321008744-5","skin","skin","NOUN"
"Q321008744-5","g05450503","g05450503","NUM"
"Q321008772-1","g05450500","g05450500","NUM"
"Q321008772-1","skin","skin","NOUN"
"Q321008772-1","fixed","fix","VERB"
"Q321008772-1","pylon","pylon","NOUN"
"Q321008772-1","hole","hole","NOUN"
"Q321008772-1","size","size","NOUN"
"Q321008772-1","affected","affect","VERB"
"Q321008772-1","assy","assy","NOUN"
"Q321008772-1","location","location","NOUN"
"Q321008772-1","917.25","917.25","NUM"
"Q321008772-1","920.75","920.75","NUM"
"Q321008772-1","rivet","rivet","NOUN"
"Q321008772-1","detail","detail","NOUN"
"Q321008772-1","condition","condition","NOUN"
"Q321008772-1","pitch","pitch","NOUN"
"Q321008772-1","info","info","NOUN"
"Q321008800-1","1031","1031","NUM"
"Q321008800-1","hole","hole","NOUN"
"Q321008800-1","condition","condition","NOUN"
"Q321008800-1","angle","angle","NOUN"
"Q321008800-1","drag","drag","NOUN"
"Q321008800-1","pylon","pylon","NOUN"
"Q321008800-1","g05450606","g05450606","NUM"
"Q321008800-1","holes","hole","NOUN"
"Q321008800-1","skin","skin","NOUN"
"Q321008800-1","panel","panel","NOUN"
"Q321008800-1","barrel","barrel","NOUN"
"Q321008800-1","g05363430","g05363430","NUM"
"Q321008800-1","doubler","doubler","NOUN"
"Q321008800-1","g05363451","g05363451","NUM"
"Q321008800-1","clean","clean","VERB"
"Q321008800-1","0.236","0.236","NUM"
"Q321008800-1","0.390","0.390","NUM"
"Q321008800-1","0.430","0.430","NUM"
"Q321008800-1","0.224","0.224","NUM"
"Q321008800-1","0.315","0.315","NUM"
"Q321008800-1","0.400","0.400","NUM"
"Q321008800-1","0.244","0.244","NUM"
"Q321008800-1","0.320","0.320","NUM"
"Q321008800-1","0.238","0.238","NUM"
"Q321008800-1","edge","edge","NOUN"
"Q321008800-1","distance","distance","NOUN"
"Q321008800-1","center","center","NOUN"
"Q321008800-1","pitch","pitch","NOUN"
"Q321008800-1","0.670","0.670","NUM"
"Q321008800-1","attachtment","attachtment","NOUN"
"Q321008781-1","3000165719","3000165719","NUM"
"Q321008781-1","reference","reference","NOUN"
"Q321008781-1","q320001072","q320001072","NUM"
"Q321008781-1","q320001073","q320001073","NUM"
"Q321008781-1","q320001708","q320001708","NUM"
"Q321008781-1","instl","instl","NOUN"
"Q321008781-1","center","center","NOUN"
"Q321008781-1","pylon","pylon","NUM"
"Q321008781-1","affected","affect","VERB"
"Q321008781-1","bracket","bracket","NOUN"
"Q321008781-1","assy","assy","NOUN"
"Q321008781-1","pylon","pylon","NOUN"
"Q321008781-1","35410","35410","NUM"
"Q321008781-1","connector","connector","NOUN"
"Q321008781-1","flange","flange","NOUN"
"Q321008781-1","ms20604h5w2","ms20604h5w2","NOUN"
"Q321008781-1","rivet","rivet","NOUN"
"Q321008781-1","conductivity","conductivity","NOUN"
"Q321008781-1","tests","test","NOUN"
"Q321008781-1","lecture","lecture","NOUN"
"Q321008781-1","found","find","VERB"
"Q321008781-1","error","error","NOUN"
"Q321008781-1","g05470011","g05470011","NUM"
"Q321008781-1","bonding","bonding","NOUN"
"Q321008781-1","baps","bap","NOUN"
"Q321008781-1","type","type","NOUN"
"Q321008781-1","note","note","NOUN"
"Q321008781-1","0030","0030","NUM"
"Q321008781-1","milliohms","milliohm","NOUN"
"Q321008781-1","ohmeter","ohmeter","NOUN"
"Q321008781-1","details","detail","NOUN"
"Q321008789-1","3000165719","3000165719","NUM"
"Q321008789-1","reference","reference","NOUN"
"Q321008789-1","q320001072","q320001072","NUM"
"Q321008789-1","q320001073","q320001073","NUM"
"Q321008789-1","q320001708","q320001708","NUM"
"Q321008789-1","instl","instl","NOUN"
"Q321008789-1","center","center","NOUN"
"Q321008789-1","pylon","pylon","NUM"
"Q321008789-1","affected","affect","VERB"
"Q321008789-1","bracket","bracket","NOUN"
"Q321008789-1","assy","assy","NOUN"
"Q321008789-1","pylon","pylon","NOUN"
"Q321008789-1","35410","35410","NUM"
"Q321008789-1","connector","connector","NOUN"
"Q321008789-1","flange","flange","NOUN"
"Q321008789-1","ms20604h5w2","ms20604h5w2","NOUN"
"Q321008789-1","rivet","rivet","NOUN"
"Q321008789-1","conductivity","conductivity","NOUN"
"Q321008789-1","tests","test","NOUN"
"Q321008789-1","lecture","lecture","NOUN"
"Q321008789-1","found","find","VERB"
"Q321008789-1","error","error","NOUN"
"Q321008789-1","g05470010","g05470010","NUM"
"Q321008789-1","bonding","bonding","NOUN"
"Q321008789-1","baps","bap","NOUN"
"Q321008789-1","type","type","NOUN"
"Q321008789-1","note","note","NOUN"
"Q321008789-1","0030","0030","NUM"
"Q321008789-1","milliohms","milliohm","NOUN"
"Q321008789-1","ohmeter","ohmeter","NOUN"
"Q321008789-1","details","detail","NOUN"
"Q321008744-6","location","location","NOUN"
"Q321008744-6","1016","1016","NUM"
"Q321008744-6","exist","exist","VERB"
"Q321008744-6","hole","hole","NOUN"
"Q321008744-6","damaged","damage","VERB"
"Q321008744-6","skin","skin","NOUN"
"Q321008744-6","pylon","pylon","NOUN"
"Q321008744-6","pitch","pitch","NOUN"
"Q321008744-6","g05450503","g05450503","NUM"
"Q321008744-6","issue","issue","NOUN"
"Q321008744-6","fitting","fitte","NOUN"
"Q321008744-6","g05450680","g05450680","NUM"
"Q321008815-1","performed","perform","VERB"
"Q321008815-1","shooting","shooting","NOUN"
"Q321008815-1","characteristics","characteristic","NOUN"
"Q321008815-1","station","station","NOUN"
"Q321008815-1","agx997","agx997","NOUN"
"Q321008815-1","structure","structure","NOUN"
"Q321008815-1","fuselage","fuselage","NOUN"
"Q321008815-1","g05360000","g05360000","NOUN"
"Q321008815-1","meassurements","meassurement","NOUN"
"Q321008815-1","tolerance","tolerance","NOUN"
"Q321008815-1","g00653060","g00653060","NUM"
"Q321008815-1","stringer","stringer","NOUN"
"Q321008815-1","positions","position","NOUN"
"Q321008815-1","sect","sect","NOUN"
"Q321008815-1","radial","radial","NOUN"
"Q321008815-1","root","root","NOUN"
"Q321008815-1","info","info","NOUN"
"Q321008815-1","coordinates","coordinate","NOUN"
"Q321008815-1","measured","measure","VERB"
"Q321008815-1","deviation","deviation","NOUN"
"Q321008815-1","offset","offset","NOUN"
"Q321008815-1","marked","mark","VERB"
"Q321008815-1","values","value","NOUN"
"Q321008816-4","performed","perform","VERB"
"Q321008816-4","shooting","shooting","NOUN"
"Q321008816-4","characteristics","characteristic","NOUN"
"Q321008816-4","station","station","NOUN"
"Q321008816-4","agx997","agx997","NOUN"
"Q321008816-4","structure","structure","NOUN"
"Q321008816-4","fuselage","fuselage","NOUN"
"Q321008816-4","g05360000","g05360000","NOUN"
"Q321008816-4","measurements","measurement","NOUN"
"Q321008816-4","tolerance","tolerance","NOUN"
"Q321008816-4","g00606104","g00606104","NUM"
"Q321008816-4","info","info","NOUN"
"Q321008816-4","coordinates","coordinate","NOUN"
"Q321008816-4","measured","measure","VERB"
"Q321008816-4","deviation","deviation","NOUN"
"Q321008816-4","offset","offset","NOUN"
"Q321008816-4","marked","mark","VERB"
"Q321008816-4","values","value","NOUN"
"Q321008816-4","note","note","NOUN"
"Q321008816-4","leading","lead","VERB"
"Q321008816-4","edge","edge","NOUN"
"Q321008816-4","installed","install","VERB"
"Q321008816-4","time","time","NOUN"
"Q321008816-1","performed","perform","VERB"
"Q321008816-1","shooting","shooting","NOUN"
"Q321008816-1","characteristics","characteristic","NOUN"
"Q321008816-1","station","station","NOUN"
"Q321008816-1","agx997","agx997","NOUN"
"Q321008816-1","structure","structure","NOUN"
"Q321008816-1","fuselage","fuselage","NOUN"
"Q321008816-1","g05360000","g05360000","NOUN"
"Q321008816-1","meassurements","meassurement","NOUN"
"Q321008816-1","tolerance","tolerance","NOUN"
"Q321008816-1","g00653060","g00653060","NUM"
"Q321008816-1","floor","floor","NOUN"
"Q321008816-1","beam","beam","NOUN"
"Q321008816-1","floorbeam","floorbeam","NOUN"
"Q321008816-1","sect","sect","NOUN"
"Q321008816-1","info","info","NOUN"
"Q321008816-1","coordinates","coordinate","NOUN"
"Q321008816-1","measured","measure","VERB"
"Q321008816-1","deviation","deviation","NOUN"
"Q321008816-1","offset","offset","NOUN"
"Q321008816-1","marked","mark","VERB"
"Q321008816-1","values","value","NOUN"
"Q321008816-3","performed","perform","VERB"
"Q321008816-3","shooting","shooting","NOUN"
"Q321008816-3","characteristics","characteristic","NOUN"
"Q321008816-3","station","station","NOUN"
"Q321008816-3","agx997","agx997","NOUN"
"Q321008816-3","assy","assy","NOUN"
"Q321008816-3","fuselage","fuselage","NOUN"
"Q321008816-3","g05360000","g05360000","NOUN"
"Q321008816-3","measurements","measurement","NOUN"
"Q321008816-3","tolerances","tolerance","NOUN"
"Q321008816-3","follow","follow","NOUN"
"Q321008816-3","g00653060","g00653060","NUM"
"Q321008816-3","kc01","kc01","NUM"
"Q321008816-3","fuse","fuse","NOUN"
"Q321008816-3","skin","skin","NOUN"
"Q321008816-3","info","info","NOUN"
"Q321008816-3","coordinates","coordinate","NOUN"
"Q321008816-3","measured","measure","VERB"
"Q321008816-3","desviation","desviation","NOUN"
"Q321008816-3","offset","offset","NOUN"
"Q321008816-3","marked","mark","VERB"
"Q321008816-3","values","value","NOUN"
"Q321008816-3","tolerance","tolerance","NOUN"
"Q321008816-2","performed","perform","VERB"
"Q321008816-2","shooting","shooting","NOUN"
"Q321008816-2","characteristics","characteristic","NOUN"
"Q321008816-2","station","station","NOUN"
"Q321008816-2","agx997","agx997","NOUN"
"Q321008816-2","assy","assy","NOUN"
"Q321008816-2","fuselage","fuselage","NOUN"
"Q321008816-2","g05360000","g05360000","NOUN"
"Q321008816-2","measurements","measurement","NOUN"
"Q321008816-2","tolerances","tolerance","NOUN"
"Q321008816-2","follow","follow","NOUN"
"Q321008816-2","g00653060","g00653060","NUM"
"Q321008816-2","butt","butt","NOUN"
"Q321008816-2","strap","strap","NOUN"
"Q321008816-2","info","info","NOUN"
"Q321008816-2","coordinates","coordinate","NOUN"
"Q321008816-2","measured","measure","VERB"
"Q321008816-2","desviation","desviation","NOUN"
"Q321008816-2","offset","offset","NOUN"
"Q321008816-2","marked","mark","VERB"
"Q321008816-2","values","value","NOUN"
"Q321008816-2","tolerance","tolerance","NOUN"
"Q321008816-5","performed","perform","VERB"
"Q321008816-5","shooting","shooting","NOUN"
"Q321008816-5","characteristics","characteristic","NOUN"
"Q321008816-5","station","station","NOUN"
"Q321008816-5","agx997","agx997","NOUN"
"Q321008816-5","structure","structure","NOUN"
"Q321008816-5","fuselage","fuselage","NOUN"
"Q321008816-5","g05360000","g05360000","NOUN"
"Q321008816-5","measurements","measurement","NOUN"
"Q321008816-5","tolerance","tolerance","NOUN"
"Q321008816-5","g00606104","g00606104","NUM"
"Q321008816-5","hstab","hstab","NOUN"
"Q321008816-5","pivot","pivot","NOUN"
"Q321008816-5","fittings","fitting","NOUN"
"Q321008816-5","fitting","fitte","VERB"
"Q321008816-5","info","info","NOUN"
"Q321008816-5","coordinates","coordinate","NOUN"
"Q321008816-5","measured","measure","VERB"
"Q321008816-5","deviation","deviation","NOUN"
"Q321008816-5","offset","offset","NOUN"
"Q321008816-5","distance","distance","NOUN"
"Q321008816-5","fitings","fiting","NOUN"
"Q321008816-5","nominal","nominal","NOUN"
"Q321008816-5","13.073","13.073","NUM"
"Q321008816-5","measured","measure","NOUN"
"Q321008816-5","13.065","13.065","NUM"
"Q321008816-5","marked","mark","VERB"
"Q321008816-5","values","value","NOUN"
"Q321008816-7","performed","perform","VERB"
"Q321008816-7","shooting","shooting","NOUN"
"Q321008816-7","characteristics","characteristic","NOUN"
"Q321008816-7","station","station","NOUN"
"Q321008816-7","agx997","agx997","NOUN"
"Q321008816-7","assy","assy","NOUN"
"Q321008816-7","fuselage","fuselage","NOUN"
"Q321008816-7","g05360000","g05360000","NOUN"
"Q321008816-7","measurements","measurement","NOUN"
"Q321008816-7","tolerances","tolerance","NOUN"
"Q321008816-7","follow","follow","NOUN"
"Q321008816-7","g00653060","g00653060","NUM"
"Q321008816-7","keel","keel","NOUN"
"Q321008816-7","beam","beam","NOUN"
"Q321008816-7","note","note","NOUN"
"Q321008816-7","fittings","fitting","NOUN"
"Q321008816-7","required","require","VERB"
"Q321008816-7","configuration","configuration","NOUN"
"Q321008816-7","info","info","NOUN"
"Q321008816-7","coordinates","coordinate","NOUN"
"Q321008816-7","measured","measure","VERB"
"Q321008816-7","desviation","desviation","NOUN"
"Q321008816-7","offset","offset","NOUN"
"Q321008816-7","marked","mark","VERB"
"Q321008816-7","values","value","NOUN"
"Q321008816-7","tolerance","tolerance","NOUN"
"Q321008827-1","exist","exist","VERB"
"Q321008827-1","size","size","NOUN"
"Q321008827-1","1016","1016","NUM"
"Q321008827-1","strg","strg","VERB"
"Q321008827-1","affected","affect","VERB"
"Q321008827-1","g05450484","g05450484","NUM"
"Q321008827-1","fitting","fitting","NOUN"
"Q321008827-1","pylon","pylon","NOUN"
"Q321008827-1","0.350","0.350","NUM"
"Q321008827-1","skin","skin","NOUN"
"Q321008827-1","assy","assy","NOUN"
"Q321008827-1","issue","issue","NOUN"
"Q321008827-1","hole","hole","NOUN"
"Q321008827-1","0.185","0.185","NUM"
"Q321008827-1","0.298","0.298","NUM"
"Q321008827-1","pitch","pitch","NOUN"
"Q321008827-1","1.100","1.100","NUM"
"Q321008827-1","b0206002ag5","b0206002ag5","NUM"
"Q321008827-1","attachtment","attachtment","NOUN"
"Q321008830-1","hole","hole","NOUN"
"Q321008830-1","angle","angle","NOUN"
"Q321008830-1","location","location","NOUN"
"Q321008830-1","981.50","981.50","NUM"
"Q321008830-1","affected","affect","VERB"
"Q321008830-1","g05450489","g05450489","NUM"
"Q321008830-1","pylon","pylon","NOUN"
"Q321008830-1","g05450426","g05450426","NUM"
"Q321008830-1","g05450461","g05450461","NUM"
"Q321008830-1","fitting","fitting","NOUN"
"Q321008830-1","diameter","diameter","NOUN"
"Q321008830-1","pitch","pitch","NOUN"
"Q321008830-1","info","info","NOUN"
"Q321008845-1","1031","1031","NUM"
"Q321008845-1","1060","1060","NUM"
"Q321008845-1","exist","exist","VERB"
"Q321008845-1","doubles","double","NOUN"
"Q321008845-1","holes","hole","NOUN"
"Q321008845-1","angle","angle","NOUN"
"Q321008845-1","drag","drag","NOUN"
"Q321008845-1","pylon","pylon","NOUN"
"Q321008845-1","g05450606","g05450606","NUM"
"Q321008845-1","hole","hole","NOUN"
"Q321008845-1","b0206002ag5","b0206002ag5","NUM"
"Q321008845-1","clean","clean","VERB"
"Q321008845-1","0.213","0.213","NUM"
"Q321008845-1","pitch","pitch","NOUN"
"Q321008845-1","0.700","0.700","NUM"
"Q321008845-1","radius","radius","NOUN"
"Q321008845-1","0.300","0.300","NUM"
"Q321008845-1","0.400","0.400","NUM"
"Q321008845-1","skin","skin","NOUN"
"Q321008845-1","panel","panel","NOUN"
"Q321008845-1","barrel","barrel","NOUN"
"Q321008845-1","g05363430","g05363430","NUM"
"Q321008845-1","0.450","0.450","NUM"
"Q321008845-1","doubler","doubler","NOUN"
"Q321008845-1","g05363451","g05363451","NUM"
"Q321008845-1","0.233","0.233","NUM"
"Q321008845-1","0.900","0.900","NUM"
"Q321008845-1","b0206002ag5","b0206002ag5","NOUN"
"Q321008845-1","0.236","0.236","NUM"
"Q321008845-1","details","detail","NOUN"
"Q321008851-1","1048","1048","NUM"
"Q321008851-1","1060","1060","NUM"
"Q321008851-1","str11","str11","NUM"
"Q321008851-1","hole","hole","NOUN"
"Q321008851-1","condition","condition","NOUN"
"Q321008851-1","g05363449","g05363449","NUM"
"Q321008851-1","doubler","doubler","NOUN"
"Q321008851-1","panel","panel","NOUN"
"Q321008851-1","b0205016ad5","b0205016ad5","NUM"
"Q321008851-1","0.180","0.180","NUM"
"Q321008851-1","pitch","pitch","NOUN"
"Q321008851-1","g05450472","g05450472","NUM"
"Q321008851-1","clip","clip","VERB"
"Q321008851-1","pylon","pylon","NOUN"
"Q321008851-1","1.300","1.300","NUM"
"Q321008851-1","g05363449","g05363449","NOUN"
"Q321008851-1","barrel","barrel","NOUN"
"Q321008851-1","g05363430","g05363430","NOUN"
"Q321008851-1","skin","skin","NOUN"
"Q321008851-1","issue","issue","NOUN"
"Q321008851-1","g05363446","g05363446","NUM"
"Q321008851-1","strap","strap","NOUN"
"Q321008868-1","1053","1053","NUM"
"Q321008868-1","str11","str11","NUM"
"Q321008868-1","hole","hole","NOUN"
"Q321008868-1","condition","condition","NOUN"
"Q321008868-1","g05363449","g05363449","NUM"
"Q321008868-1","doubler","doubler","NOUN"
"Q321008868-1","panel","panel","NOUN"
"Q321008868-1","b0205016ad5","b0205016ad5","NUM"
"Q321008868-1","0.160","0.160","NUM"
"Q321008868-1","0.240","0.240","NUM"
"Q321008868-1","pitch","pitch","NOUN"
"Q321008868-1","g05450472","g05450472","NUM"
"Q321008868-1","clip","clip","VERB"
"Q321008868-1","pylon","pylon","NOUN"
"Q321008868-1","g05363449","g05363449","NOUN"
"Q321008868-1","barrel","barrel","NOUN"
"Q321008868-1","g05363430","g05363430","NOUN"
"Q321008868-1","skin","skin","NOUN"
"Q321008868-1","issue","issue","NOUN"
"Q321008868-1","g05363446","g05363446","NUM"
"Q321008868-1","strap","strap","NOUN"
"Q321008800-2","1072","1072","NUM"
"Q321008800-2","elongated","elongate","VERB"
"Q321008800-2","holes","hole","NOUN"
"Q321008800-2","mismatch","mismatch","NOUN"
"Q321008800-2","condition","condition","NOUN"
"Q321008800-2","skin","skin","NOUN"
"Q321008800-2","g05450502","g05450502","NUM"
"Q321008800-2","clean","clean","VERB"
"Q321008800-2","0.177","0.177","NUM"
"Q321008800-2","0.290","0.290","NUM"
"Q321008800-2","pitch","pitch","NOUN"
"Q321008800-2","0.850","0.850","NUM"
"Q321008800-2","hole","hole","NOUN"
"Q321008800-2","b0206002ag5","b0206002ag5","NUM"
"Q321008800-2","0.255","0.255","NUM"
"Q321008800-2","angle","angle","NOUN"
"Q321008800-2","drag","drag","NOUN"
"Q321008800-2","pylon","pylon","NOUN"
"Q321008800-2","g05450606","g05450606","NUM"
"Q321008800-2","0.210","0.210","NUM"
"Q321008800-2","refer","refer","VERB"
"Q321008800-2","details","detail","NOUN"
"Q321008800-3","1053","1053","NUM"
"Q321008800-3","distance","distance","NOUN"
"Q321008800-3","0.020","0.020","NUM"
"Q321008800-3","0.100","0.100","NUM"
"Q321008800-3","holes","hole","NOUN"
"Q321008800-3","barrel","barrel","NOUN"
"Q321008800-3","g05363210","g05363210","NUM"
"Q321008800-3","condition","condition","NOUN"
"Q321008800-3","fouling","foul","VERB"
"Q321008800-3","measure","measure","NOUN"
"Q321008800-3","edge","edge","NOUN"
"Q321008800-3","angle","angle","NOUN"
"Q321008800-3","drag","drag","NOUN"
"Q321008800-3","pylon","pylon","NOUN"
"Q321008800-3","g05450606","g05450606","NUM"
"Q321008800-3","skin","skin","NOUN"
"Q321008800-3","panel","panel","NOUN"
"Q321008800-3","g05363430","g05363430","NUM"
"Q321008800-3","strap","strap","NOUN"
"Q321008800-3","g05363446","g05363446","NUM"
"Q321008800-3","issue","issue","NOUN"
"Q321008800-3","pitch","pitch","NOUN"
"Q321008800-3","0.900","0.900","NUM"
"Q321008925-1","tray","tray","NOUN"
"Q321008925-1","assy","assy","NOUN"
"Q321008925-1","fidex","fidex","NUM"
"Q321008925-1","engine","engine","NOUN"
"Q321008925-1","fuse","fuse","NOUN"
"Q321008925-1","g05372651","g05372651","NUM"
"Q321008925-1","btwn","between","VERB"
"Q321008925-1","1031","1031","NUM"
"Q321008925-1","1070","1070","NUM"
"Q321008925-1","stgr","stgr","NOUN"
"Q321008925-1","holes","hole","NOUN"
"Q321008925-1","size","size","NOUN"
"Q321008925-1","stringer","stringer","NOUN"
"Q321008925-1","barrel","barrel","NOUN"
"Q321008925-1","condition","condition","NOUN"
"Q321008925-1","0.185","0.185","NUM"
"Q321008925-1","pitch","pitch","NOUN"
"Q321008925-1","0.800","0.800","NUM"
"Q321008925-1","0.380","0.380","NUM"
"Q321008925-1","0.159","0.159","NUM"
"Q321008925-1","refer","refer","VERB"
"Q321008925-1","q321004748","q321004748","NUM"
"Q321008925-1","q321006610","q321006610","NUM"
"Q321008925-1","attachs","attach","NOUN"
"Q321008925-1","detail","detail","NOUN"
"Q321009007-1","refer","refer","VERB"
"Q321009007-1","q320018509","q320018509","NOUN"
"Q321009007-1","discrepancy","discrepancy","NOUN"
"Q321009007-1","990.24","990.24","NUM"
"Q321009007-1","1048.00","1048.00","NUM"
"Q321009007-1","panel","panel","NOUN"
"Q321009007-1","assy","assy","NOUN"
"Q321009007-1","pylon","pylon","NOUN"
"Q321009007-1","g05450059","g05450059","NUM"
"Q321009007-1","detail","detail","NOUN"
"Q321009007-1","g05450511","g05450511","NUM"
"Q321009007-1","bolt","bolt","NOUN"
"Q321009007-1","flushness","flushness","NOUN"
"Q321009007-1","tolerances","tolerance","NOUN"
"Q321009007-1","depth","depth","NOUN"
"Q321009007-1","tolerance","tolerance","NOUN"
"Q321009007-1","g00606301","g00606301","NUM"
"Q321009007-1","condition","condition","NOUN"
"Q321009007-1","dimention","dimention","NOUN"
"Q321009007-1","expressed","express","VERB"
"Q321009007-1","inches","inch","NOUN"
"Q321009007-1","holes","hole","NOUN"
"Q321009007-1","requirements","requirement","NOUN"
"Q321009007-1","atachemnts","atachemnt","NOUN"
"Q321009007-1","bolts","bolt","NOUN"
"Q321009007-1","location","location","NOUN"
"Q321009007-1","measures","measure","NOUN"
"Q321009007-3","refer","refer","VERB"
"Q321009007-3","q320018069","q320018069","NOUN"
"Q321009007-3","discrepancy","discrepancy","NOUN"
"Q321009007-3","945.75","945.75","NUM"
"Q321009007-3","990.24","990.24","NUM"
"Q321009007-3","panel","panel","NOUN"
"Q321009007-3","assy","assy","NOUN"
"Q321009007-3","pylon","pylon","NOUN"
"Q321009007-3","detail","detail","NOUN"
"Q321009007-3","g05450504","g05450504","NUM"
"Q321009007-3","bolt","bolt","NOUN"
"Q321009007-3","flushness","flushness","NOUN"
"Q321009007-3","tolerances","tolerance","NOUN"
"Q321009007-3","tolerance","tolerance","NOUN"
"Q321009007-3","g00606301","g00606301","NUM"
"Q321009007-3","condition","condition","NOUN"
"Q321009007-3","dimention","dimention","NOUN"
"Q321009007-3","expressed","express","VERB"
"Q321009007-3","inches","inch","NOUN"
"Q321009007-3","note","note","NOUN"
"Q321009007-3","nieo","nieo","VERB"
"Q321009007-3","g05450075","g05450075","NUM"
"Q321009007-3","n016","n016","NUM"
"Q321009007-3","holes","holes","NOUN"
"Q321009007-3","requirements","requirement","NOUN"
"Q321009007-2","refer","refer","VERB"
"Q321009007-2","q320018509","q320018509","NOUN"
"Q321009007-2","discrepancy","discrepancy","NOUN"
"Q321009007-2","945.75","945.75","NUM"
"Q321009007-2","990.24","990.24","NUM"
"Q321009007-2","panel","panel","NOUN"
"Q321009007-2","assy","assy","NOUN"
"Q321009007-2","pylon","pylon","NOUN"
"Q321009007-2","detail","detail","NOUN"
"Q321009007-2","g05450510","g05450510","NUM"
"Q321009007-2","bolt","bolt","NOUN"
"Q321009007-2","flushness","flushness","NOUN"
"Q321009007-2","tolerances","tolerance","NOUN"
"Q321009007-2","depth","depth","NOUN"
"Q321009007-2","tolerance","tolerance","NOUN"
"Q321009007-2","g00606301","g00606301","NUM"
"Q321009007-2","condition","condition","NOUN"
"Q321009007-2","dimention","dimention","NOUN"
"Q321009007-2","expressed","express","VERB"
"Q321009007-2","inches","inch","NOUN"
"Q321009007-2","holes","hole","NOUN"
"Q321009007-2","requirements","requirement","NOUN"
"Q321009007-2","note","note","NOUN"
"Q321009007-2","nieo","nieo","VERB"
"Q321009007-2","atachemnts","atachemnt","NOUN"
"Q321009007-2","bolts","bolt","NOUN"
"Q321009007-2","location","location","NOUN"
"Q321009007-2","measures","measure","NOUN"
"Q321009007-4","refer","refer","VERB"
"Q321009007-4","q320018069","q320018069","NOUN"
"Q321009007-4","discrepancy","discrepancy","NOUN"
"Q321009007-4","999.00","999.00","NUM"
"Q321009007-4","1048.00","1048.00","NUM"
"Q321009007-4","panel","panel","NOUN"
"Q321009007-4","assy","assy","NOUN"
"Q321009007-4","pylon","pylon","NOUN"
"Q321009007-4","detail","detail","NOUN"
"Q321009007-4","g05450505","g05450505","NUM"
"Q321009007-4","bolt","bolt","NOUN"
"Q321009007-4","flushness","flushness","NOUN"
"Q321009007-4","tolerances","tolerance","NOUN"
"Q321009007-4","tolerance","tolerance","NOUN"
"Q321009007-4","g00606301","g00606301","NUM"
"Q321009007-4","condition","condition","NOUN"
"Q321009007-4","dimention","dimention","NOUN"
"Q321009007-4","expressed","express","VERB"
"Q321009007-4","inches","inch","NOUN"
"Q321009007-4","holes","hole","NOUN"
"Q321009007-4","requirements","requirement","NOUN"
"Q321009007-4","note","note","NOUN"
"Q321009007-4","nieo","nieo","VERB"
"Q321009013-4","refer","refer","VERB"
"Q321009013-4","q320018053","q320018053","NOUN"
"Q321009013-4","discrepancy","discrepancy","NOUN"
"Q321009013-4","990.24","990.24","NUM"
"Q321009013-4","1048.00","1048.00","NUM"
"Q321009013-4","panel","panel","NOUN"
"Q321009013-4","assy","assy","NOUN"
"Q321009013-4","pylon","pylon","NOUN"
"Q321009013-4","detail","detail","NOUN"
"Q321009013-4","g05450505","g05450505","NUM"
"Q321009013-4","bolt","bolt","NOUN"
"Q321009013-4","flushness","flushness","NOUN"
"Q321009013-4","tolerances","tolerance","NOUN"
"Q321009013-4","depth","depth","NOUN"
"Q321009013-4","tolerance","tolerance","NOUN"
"Q321009013-4","g00606301","g00606301","NUM"
"Q321009013-4","condition","condition","NOUN"
"Q321009013-4","dimention","dimention","NOUN"
"Q321009013-4","expressed","express","VERB"
"Q321009013-4","inches","inch","NOUN"
"Q321009013-4","holes","hole","NOUN"
"Q321009013-4","requirements","requirement","NOUN"
"Q321009013-4","note","note","NOUN"
"Q321009013-4","nieo","nieo","VERB"
"Q321009013-4","atachemnts","atachemnt","NOUN"
"Q321009013-4","bolts","bolt","NOUN"
"Q321009013-4","location","location","NOUN"
"Q321009013-4","measures","measure","NOUN"
"Q321009013-2","refer","refer","VERB"
"Q321009013-2","q320018053","q320018053","NOUN"
"Q321009013-2","discrepancy","discrepancy","NOUN"
"Q321009013-2","panel","panel","NOUN"
"Q321009013-2","assy","assy","NOUN"
"Q321009013-2","pylon","pylon","NOUN"
"Q321009013-2","detail","detail","NOUN"
"Q321009013-2","g05450510","g05450510","NUM"
